transaction_id,sender_address,receiver_address,amount,timestamp,gas_fee,transaction_count,wallet_age,is_fraud
742dfac3-fa09-4fed-a0be-802b2926e224,0xdfa15b29c8f408640646f659bb5f02bcb1ab16ca,0x14fa1a7c0b67658706af19d2c6379ed62880b305,69.6328,1731359265,0.014153,264,64,0
f3054700-579c-4e4e-bf96-54f1d0a84365,0x9bc0774812a3b6fe531ccfc7acf0f59acffd5822,0x9491eb0bcab328a50a89fbd9c04d2f8d6681d859,88.6417,1731011001,0.010487,52,127,1
d5ad0ab8-c406-4ed2-b956-a00803ecb694,0x46150b3a1a6721f7579f0c432dfdd28c995924f7,0x45efb5a8f3ffe65120f4938a640b0314b8b8cef6,40.8083,1711576923,0.031738,78,343,0
6f72975e-952e-442f-8be9-2f0d748e141a,0xc195c2793c90d3d01223c9c06fd8d297451b417a,0xeee17f0114ab84f4a76883a6ee8dac902891645b,83.3192,1730900553,0.094961,173,69,1
6eebf264-b90a-44fe-900f-d70254934ec1,0xdd21fa301dc025aee14ae0e1170cb6a5df1ffc0c,0x2c71daa0424058e7a2ca62ec8fdf0a0697ea7734,33.415,1718101251,0.045516,455,30,0
68f70a16-72bc-4748-8ccf-a1b05755a27d,0xbceb556beb0eb14ed33d1741399261db760d6dfd,0x4ea2d041df8bf5599198ab73c4689b4e76cb1841,72.2898,1714080334,0.002331,18,4,0
af211f73-6336-4959-acee-0d97035b83ba,0xf9e088fc3640b7292526a926832c8411d6825400,0x234ef6317dbd10f9a59610901c77c832d7568ddc,73.5962,1714717293,0.053736,364,272,1
debd5a3d-dad5-442f-8e6c-735f65c64f50,0xcd75c36275db05205875867d7ab219c0a4da2983,0x415fa2ff296f5967998a7dca52453638dda6310d,71.5132,1739454815,0.001594,317,93,0
b9475abb-e37c-4200-9924-99c3ecb3db9f,0xf50a0e72dd2ee398487f73b8f9d870a0f74baa49,0x41e8cc07347ff9a7e991bf276b43e746150d156f,36.5034,1713986538,0.066797,7,197,0
4a43576b-31e5-433c-aca3-b03e097ab6ba,0x8a6cdc2b5a924c8d864dfab49db4b8c21c9314fb,0x6e0a4ef7a5145b67ca9d1caec04c0919bc437b31,4.6275,1720090400,0.049182,431,140,0
3ff40af1-1ecc-4918-9ad0-c34402426774,0xdac6c7031900bf5f6d94d43b7d0153b9982d9aaa,0xeb39a6dddb31c75170c5b3e8d28eefea2647fdc0,87.7711,1737899699,0.091271,50,255,1
168c028e-5d77-4ec1-ad36-797e3dc8cdd0,0xece476faffab9bcef15be0ae823e36a3073d6d39,0x8d9e67a062d3ed395b5b4fda8c11cdbbf2f6b44a,17.2687,1715188622,0.068271,475,92,1
c39b2860-b4fc-4d8e-9c07-6d150bc4cf58,0xa999b1f19289a121358b28bb88d534e8ecabb820,0xa6f07dd15ac60065a5315a0aff6e81e247b99aec,11.744,1738766502,0.009637,437,163,0
4c7eab30-b698-4c08-8cd8-dd138900fcfd,0xfa653874505ce5296497df623f02ca39a90100fd,0x017401c03e4b9d11ae5fca1203ef1612cff2d6e1,49.4823,1711651495,0.04791,41,49,0
a280e5b7-4dcc-4c4e-ae76-a1170e43f4d4,0x5b4ee64c856af39ea2a70eca6e4a08e2385a13c1,0xd8c55e16d02a06dc16115f504b9325adc211ff59,84.1024,1738690218,0.096198,129,219,1
ed987bb3-ddc0-4ddd-84a3-7de7aceca247,0x7c22b6c5217122d68c2681fe00d27a3d25efbbd4,0x1e0dd4448988eab513c75b205a001ea60e908f79,37.008,1718803381,0.061637,117,163,0
df67c0bd-90a0-4f5a-b00a-17e2c98ce2be,0x72e8952324b4468e3e2880ca4dee862d04cbdfbe,0x973f994dc4b62bb8cc2c36e63b5d8e9cc9a61e9a,77.3058,1714743181,0.055959,473,54,1
c3afb406-b74d-47fa-bc10-f39a53e826a4,0x4a32380dd6ede7d3d66bbade6105ef0c9d72b279,0x243fa8a3a12f1070a9fcd3bdedbce09a8d13ffa1,6.0009,1718012125,0.00588,111,7,0
bcd2c55a-629a-40c6-8b5f-9556edb87f7d,0xb4af6faf50dc54efacdf4f5267043117a281d744,0x9091d20a63aaa6c4eaed778b578f3f24b17aa49e,35.6871,1718590750,0.06736,375,39,1
352db5f4-d626-4dc9-a75d-64f12f1745fb,0x81a67ec4c1ed77d73bdb786afe7860a22157a48f,0xa298350c6a52584f82c4998fcad547db5c7fb8f6,20.3884,1712045502,0.00755,216,335,0
f48b370d-33ab-4526-afb8-60471fa22d9a,0x667814f63b8f95292e52ea1b9f3d63685cd7fb48,0xf69c964751bfab7c8841d72287471ba27d90f7f3,95.3862,1712219255,0.014414,29,228,1
5a8d05b2-5af0-483b-83c2-ebefd33cdb36,0x91f6ff13dc60a3098c6716839b3f2748fbc72055,0x3aecb109350910247f68416c69f0031893dbdbf1,35.0697,1723003422,0.053081,175,161,0
224b8f9f-6a67-4ca0-9717-469a8217693f,0x9273f4a01c77ac3e31fa7578823e52e5284c7f02,0x0746559c3feadd2f7931ee7d148ad52afaeb2911,58.3506,1735067858,0.070339,458,11,1
a21eac0e-822c-46d1-bd26-21ab69cf04a1,0x29cd2fcc0f647900abba4aba002b9074266f2545,0xeb82b45ea4bb43be031cc5d562a47d46cbda1af4,32.508,1718315261,0.030938,194,363,0
3521edb3-a978-476c-a905-bae08079f152,0xb88a06c6a9351a38272c938e952518a40783317e,0xae81ef6bbdafe26b1f11a2c545e27e51bf2442ba,8.8919,1734273172,0.084036,423,116,1
c6b533f6-d94e-49a5-9e9d-faf1da679c08,0x337b08994da502783ff305e5ea60dc079e4f87af,0xc2b46361c73196eff160e20432ca9d5bebb826aa,46.5048,1718302872,0.034287,197,153,0
c1a79f36-e000-4010-a219-176c63d5b72b,0x8cb17faaabbca8b5a1f8331077adf6ee892d3b7c,0x1a835d6bedd561c8eb07f1e899a1c6d78daf1eba,27.8723,1725199705,0.012545,177,219,0
5f2f7414-0b2a-4b55-b9d3-9503258b1353,0x3ce703ff608cada8337feced8932115d43dcbe3e,0x8b03b9bcaa3486fa9202128f92a6523c5f395592,31.6393,1739790909,0.087758,120,84,0
1fd86fcf-8f9e-4872-8329-7cedfeca6b05,0x9c4a93516a3c452bb235bd7cc31d643e4f33c733,0xdcab2a0f0b98954fd33f3215599e86d2f728d6c4,84.2248,1730677007,0.059914,13,290,1
ff3316c1-d71e-4b63-9f71-9f93f48b767b,0x6076d516c5c77331926787e3bd9632694dd60689,0x000e4432fb47ff4c2aca8fdc37693a44f6bc77c3,21.6474,1736961812,0.005433,463,352,0
46209cb7-1a2a-4dca-bc42-78847d1f8f09,0x395069fcb72a78192855fcbd90a299a61734b4dc,0x0be0aac691cc7588c4bb047c3e99fcc473e97d73,4.4289,1739062389,0.078013,314,71,1
d2f9cbd9-0308-474f-8fbc-d8dfd68de51f,0x66a4a57589b5e5c5cdfce77891d0dc00758d2b3e,0x0fb91cdf2620a81d9dec6c860ee16254a7887712,62.2775,1717373561,0.016789,499,5,0
d47ed931-b223-4e2d-bb04-1226d5574b51,0x1e794f68c5e0cbc1e80b0e9c4bbc1da354d17ee3,0x693dd3b41b7e75d9d102217eb7543756ea3a6c02,31.2532,1740900685,0.010012,329,256,0
eff1872a-2b7d-45bf-9792-ef06ce586920,0x7aa86d8b9b4f3ae5fbcda38c0267f9963bca7807,0xfeae358893bc49e2e2e9fd372332b55d84e44904,18.5562,1741557213,0.085001,163,188,0
cb4b0876-e6f1-48fe-bf0d-e525130ca333,0x2f76c7415ee01dfe9edde5ef389894f54e00927e,0xe693651bbe0f67ecb7c336b549ea64e5bb6894da,77.3592,1733114413,0.098594,167,103,0
bc5937de-9e57-4d09-afd7-bd2e1f1322ed,0x561581c6c8eaec7bfe80455d6f56230339dc3197,0x38d5819649e0f22e22e083235a1e9ab1e5d998a3,35.1171,1723596041,0.022123,339,223,0
54af0625-16fb-471b-b01a-a381a75817d8,0x2266f85a05242de80c0c2833457e6231006e300d,0x673fd38564b499b1c8ebf5e816ec3473c5bfc5c8,62.9887,1724073139,0.00095,74,292,0
f1494d51-d507-42db-b0e3-a14a9311fa50,0x0d8070417119c9226ae82e2225520bde6722bbe6,0x9432143c9c4d2540edd11b1dd607d3add0686312,57.4858,1715952219,0.025362,462,15,0
bd8d5096-0291-4928-8d2b-97e65f3a89ca,0x24604c5fdab544e4681ef46c384e673144c80946,0xcaffe519039d6d75374aae1da115ad0b5a951018,38.4279,1719728987,0.015431,129,194,0
2f111e13-440a-410b-bacc-91309b81683a,0x87171711cf8bb3a2a20cf25af30285cc06d212c4,0x683fcb55bb04c3db35ef177e635998096ef79c0d,63.7065,1740600440,0.065445,147,255,0
b0458ef6-b267-43a7-a235-028e06a1a700,0x615352ee8711784f2bb348d24ef951d1abf4d04c,0x1022f6fa0b7ebcab73007b494867a07e92cdd47c,96.5215,1723793974,0.015275,421,343,1
97ed3e3f-e80d-4fec-a1fa-952d980250e8,0x310972dea35d2cc1135959679fd7eaa344f54827,0x951217946519405f4dcb24a5d1241ef3e7978210,56.7389,1714292695,0.000632,192,103,0
64037293-6203-4a35-85e0-15908ae08c02,0xc8adcd2a45c36dd9e09870e956c1213ecbbd6a21,0xd650070aee1e6a235ad103176de01108778fe58c,49.6901,1721020533,0.070931,54,49,0
29305e71-3e99-454d-9938-00c53981a80f,0xa3c740d59feeb2e632ae2cd3baa04a4c0fb2d482,0xb611c8e4e12b65bed02728d8313b338f6a0f9142,13.6335,1717846393,0.061314,204,114,0
fb08e6f6-4951-4e82-9df6-700d3d699c50,0x8d1547109f3dd82c6a9e2258850e265bb38f89b4,0xde21dd3baf27b10ef22f48ef0e08e88f6f742944,43.9217,1728082042,0.042468,136,131,0
5bd36351-f5b8-4610-add9-11581d766e04,0xdf46bccf0acbd18973fd431cb655c8a3b994fd00,0x3d68b29e4f07171dc0d5ecdf2607268cdf80f040,52.2273,1735659502,0.027189,15,299,0
f7e2ab06-a3c9-4e44-bbac-beb6539a4e1d,0x121cf708c9e083796eccf69a2c402698496ff9af,0x343c7cf643f9645bf6a7fbb72a2547ff0c2b62d7,27.9552,1724134765,0.013118,110,55,0
5e2e011d-da96-4d7b-90f0-cc5993fc1819,0x991c5dbc06f8721832ac1e958e2f69be3184ee2e,0x4694a85469c6679884a66467f5479688444e7ec0,3.5276,1722924521,0.051677,243,235,0
5768dfc9-4e20-4f88-921b-f1f51cbdfbf1,0x467944a0d79eca3a678580008b2fe91060addb4d,0xdb2cfc07a027f789b80b296c17f68d0a19349e97,34.6731,1741393709,0.040965,36,312,0
331dee88-0e8b-4fa8-95e0-0ae39b08a713,0x5bbe4e28aabf29e10438f37627576e9cc6bdef70,0x54d056fad0de9e6b1d854fba0afa9cc4337648c8,98.1104,1727668053,0.065952,110,339,1
524c4821-b2e0-47e8-8d2b-72670fc9a8d4,0x4767d15d0082224566e4c12dd073bc2d0697ab69,0xd5f797b12685c8637dadeca5e246f8c8655d7b51,41.7268,1730038906,0.03421,312,56,0
378c40cd-64c2-4207-984d-9c8a9aa896d2,0x69617327ad107f18c995ad336f8e248f420ff15a,0xfb3a59e47a925dbd85b1d0cbbbf46ac1f81328f7,86.5286,1733353424,0.0849,453,178,1
4e00496d-17f7-4e01-b920-f41b89aa1462,0xac4539c5a3f62ed5767cbea7f3750837c7957144,0x23a295830e6d6cdfec60bf12192c74d71e324ed5,17.4126,1734215105,0.039274,211,111,0
a0c6d032-29cf-44be-b152-7a745ca9e666,0x4495a1d8ee50de7ec7524179cf984ce1b9e127c0,0xa2de0aca9cdea52970b90a1e631a388ac824c1e6,19.3505,1734389850,0.028513,76,75,0
46c0a5bf-cdf0-4c8d-a96a-e462e064e910,0x2437e1bd80d397438011f9f651012e0ff8e6f676,0xe34344cfabc47edda3aa6a8151b4dc63e3ab432b,24.9215,1733671419,0.00408,125,336,0
fc668114-f697-4ae4-8ee5-8161596095f3,0xbbb63dd3b025df07aa1070fcbdb068172a3f80ed,0x598f295704a206f66d0c513726825656b35716c1,15.9312,1733516385,0.030057,173,330,0
d08b201e-30da-4caf-ba2a-b70369b00083,0x37d1a6b09d5d055d2e95be0fe914d81aef78d7e7,0x20af4b66a34597638851067d485aad7126ecce90,89.0424,1716256830,0.045433,134,202,1
5626b562-3ea7-4034-821a-45fcc656f468,0x26e24ebdd580e4a3b61bde89520e1b462e7f6eba,0x4b057a152f858e6ddb6f48045dae826f0308f970,71.8493,1732862785,0.072076,400,300,1
7203c8ab-84a2-4d74-ba01-2f69dbd1e668,0x96bf6b65baef6656b0dc5564ff86eec3e2bbee08,0x2584954ef9a4665595c151a3ac15d10682d7f907,23.4073,1713316591,0.048504,456,14,0
3a417931-6f49-409a-9f1e-d08b33c325d5,0x6760649d904f961ba6d35c41507d1e6cc44c2605,0xa303a6a436e4e00bcd8e1167e71544bbf3b91578,78.4506,1740198646,0.091924,484,354,1
ceae9fdf-fcdb-42f4-9358-0fde80315760,0x3755275bea30c895119c0f3d46f7e4e87bbcd481,0x8e35c9318a17b9b8c4077bfb0b33b145b0bfd20c,3.059,1711649080,0.098858,213,356,0
6210ec90-f448-47b1-ad27-90a3504b0d6e,0xb553b202c4b94c357bed03aeb86a2c9187ac0c2c,0x834391bad04b0e2a84147b85d7744adf27f3d4b5,51.8525,1732128583,0.064891,368,53,1
061ad6c9-efe5-4fcc-ae7d-342a6751931e,0x3c6ef98eb49f3b79de218a73ab8e348ac83be365,0x9ca97d277cd48f95b39b10a14374965919344222,84.8247,1732158184,0.028983,304,109,1
712e85c4-e908-471f-9f50-e8411aad333e,0x61a288cc3945ba8a104aec7e27074ecf42ce31f3,0x064c9670e26cc4c298d14dfa5a85d6c6ef5ea87d,2.9612,1737068505,0.001721,155,139,0
9d09bdcd-379b-45cc-bed6-2c2c0e0c2e91,0x628fe612606e27b2f49116b336be913d19cf5640,0x17eee597b6b1619d17209fa5f678a1334b02663e,68.1622,1740796106,0.033854,112,8,0
5b4a79be-b715-447a-bca4-3daf2c60e350,0xe6de32daebd7428ba2ad947c2c38d7480667c800,0x356f503a801d8cade5901c6c22cf0e9003b0d73f,17.8677,1735493302,0.052261,259,190,0
14233e26-7715-43db-b3e1-d3125d3c0eb9,0x5b1832132142f21104fafefa94dbb9083860f4f5,0x4f0534d64080335fde2ac647cb24096982282e3d,44.3696,1722659575,0.082302,473,240,1
e884e41c-7d0e-4ae0-9719-41588bf22c8d,0x3cc57dd460284dfc21a0cc871014cc8610bbdaf5,0xbd86810a63385aeb052d5c71090c73d940237fd0,16.6734,1732511120,0.08482,21,148,0
3a02a652-42d8-4937-b2e7-27796eb50f72,0x41d18d105c479dbd77bb4da526cc1620ebbb3206,0x2f03d04884d0a3f141cba4b9b4b9b2751dada4bd,75.6998,1715990615,0.021881,72,144,0
34da10b5-262f-4d42-8b95-6762b7b9c49f,0xb95dc6a126f51ccc042b9640cab85b0141f77ea1,0x0a26c04ab9865ad9a21805cee18bcd3213e0d568,81.4825,1736676113,0.001892,492,348,1
2b8ec5bd-0a4e-4c2c-9716-874acd8b017a,0x1e45f154d202ce190f25b51315105c624ab89362,0xcb66dd1e0ad46c33678a9cec052261998299478f,31.2268,1732758464,0.065365,60,251,0
2bcb0531-cf5f-4d35-bfd8-41362d0d5d1d,0x682c8b93db6bf444dcf9ad552e2653e03d4c4a25,0xeea16f81d368a49cd3ee3a7de0fd41d6d2c908ef,67.8171,1725662586,0.034619,373,96,0
de3493bd-e7e9-4c99-8a8b-d20c2165a208,0x531c3013eededff4477dd702fc83c14e0206e3c4,0xfdf55f0701a783d984d366ada0dad4cf9b56f788,21.6767,1735125450,0.003482,78,25,0
42c70e1b-dab3-4036-baec-a46085fd9f0a,0x1a0e3fea68f39b571838d712170988f7d54a8e17,0x7f1a184435b8f4d5f4726def3636003cab235a8a,47.6405,1710732256,0.065099,112,179,0
914ddca7-f2e1-4b1c-8bcb-9f0a94507514,0x06ac8aafa3562a7117239104e4f17d9a686b83c8,0x4d8ce28c387004e6e0ea47f2d58dec103ced3416,13.6711,1710439158,0.076162,264,290,0
0bcae1d8-e3f5-42b9-8953-a45b02809288,0x93424f4421665a8bcb1de7c71d02f24f4176b8fe,0xbf9cba40834896cb0ec82464d23625b958c8d70c,46.3244,1712548350,0.003955,34,253,0
90f6dca9-5ed7-4e1f-9406-e78169053a17,0x1542c8a16428a91fee4a5054d8c09df4b3ce12a6,0x69f7eb7fb4e6733d085a49cb2dd2adc099984cf1,92.8,1738065919,0.063251,257,332,1
021e75ca-a0b4-425f-938e-43b4c7238ed8,0x3567eb97a352f3f8d8edd005d88c86eb2a432fd4,0x6c8718024db21e75dcf925031536da6fd0b393d5,29.2757,1727552246,0.04954,24,221,0
be9db118-1004-457e-b68b-c5fcb79f8d01,0xcdde4fa5a0226a89087fba62f56223ec104c6e02,0xa9eea5ba7f775469615ce0499a770c7b19096ef4,41.9405,1720992109,0.044349,83,178,0
5eb9ccea-b576-4588-b42c-5f03a902c273,0xf8b0b8a3af1ed70ceaa09273b47a73d2b5e6af77,0xc0a9cc0ef06dd4f685733a9c86ea9489c62e0206,11.764,1731435951,0.07468,467,200,1
dcebaee6-d57c-441d-9e0d-5fc25326295b,0x2fefd8098872ef359f44d85794cb9e6e1479d3f1,0x8014270672ff1a345f0d877d0e6073d9d68bc037,32.8917,1728599855,0.03115,406,33,0
112d843e-6df4-40b8-a5cd-f0d72f53b5c9,0xdb86db34f538fe87271fad0fd867cc728922fde9,0x3ca6800e72a407c1abb3834276dfed8b0b477bc2,78.5643,1724633043,0.028015,119,121,0
cc128925-5a6e-4b8c-a82a-8c68ea8972d6,0x10efa79d4ff32899c1c3318bcbfcd5ee02b6caa6,0x4ece7c50fb911c92735f56879138c05ce2d0b626,26.0634,1712080636,0.072016,480,321,1
95f18ff5-4d37-40df-9d7d-0580b14431cc,0x7d5e7f8763537a3c30371731f7944a79e6c5021d,0x65ff839b1f4d828c74b504d646fe11e07cf4727e,78.0806,1740206158,0.067809,482,282,1
c78edcd9-ff93-4d94-b01b-573880119c9f,0x8c7288d5a5a10675cd79c91d82067f09cf041c62,0x2d15befe9986b10baa0970ee3fbb8712976ce004,66.1394,1717011598,0.00735,301,265,0
3d1edc74-ff5e-40b0-88aa-b52223d187a0,0x9e05ae6014e54a59eceb4f86d7cec9465d4e9d21,0x70e808d2779550fcf8abff68ac06ea5acc1a87a8,4.0972,1734409861,0.064819,387,121,1
edf8a09c-2367-4ea9-8c80-1e38f8c2280f,0x853f456f2e0bc2cece589de128ef06880b048819,0x64022d27b597a4c6ec2014ed831640a721d64e80,60.7341,1718237829,0.06193,478,213,1
5ff2a227-3b3d-4b1e-b02b-0f5fbf6839d7,0x2f28902240d0a992e728d3efff2f6941ea8e4f61,0x1292dc0513d14a41341aa4f5041bf0b94718e9e8,64.1543,1711900061,0.087882,493,102,1
963db055-e818-416f-a94b-6ad1dbb97752,0xff43243f13159a4e9317d68a0f5f859dac57c3ab,0x6d07612bccec05cdaf7a49c5ba3f490f2e881605,14.8204,1710225925,0.077215,50,30,0
7e7328ff-f9f1-47f7-8c12-ef672de65979,0xb95ed7d59f88d6961a25a1485dfa3fa7f5e1e238,0x606b30127afdbbc42da8c971ad999dbba6624048,34.915,1717619923,0.054581,121,154,0
5f1412f5-93be-48be-be8b-d997fb0d3814,0x9ca7838ee57bb9b9cbe7a20f228a52c0209eb45e,0x9f18e67423cddf941ccb1893af46f89df6b26a0d,61.797,1740482221,0.066785,333,151,1
18ba6679-e5a6-4d60-b42b-f217b673d2ab,0xa5d7b7884673ee9664c1f734b61ff8d7066f8a2b,0x535eab041be8ed1d3c69154ec92e7292a26739aa,51.5787,1715093230,0.086598,139,102,0
b26b1242-d7f7-4e0c-bfc6-aa64db5bcdcd,0xbef1ae2a01a449f97e1bce71edef68f133858248,0x2b646c5d24b58601b17f49a1702916a1282d2e2b,57.8912,1716941961,0.027908,432,74,0
b4f6ecf6-0eaf-460f-8582-36e6c4c76594,0x8030a231e0fb8141448aedefcfdfb7306aa478df,0x55f79d5c9d9dfa44810b7ceffbb087a41b9b4575,64.3092,1739598831,0.066111,288,323,0
8c2875da-8a53-49df-8bb9-158cf2ddfdeb,0xcd555d3f6b4fc40dcce98e6c0f17e53172746a60,0xf9bb3a46bb6c63e5f212e1f4890922bca46589c1,40.2517,1732982046,0.08249,313,208,1
784ddbca-37fa-4861-99d6-0b69ce2358e1,0x6c832c04bbaf4f57fa7ef09a7a8e9d96a9ab291e,0x5de7273a813d27574232a8b131d297f5a9850e31,4.2862,1718655138,0.002487,403,365,0
a3ce4b31-2141-4d84-bd0b-01f25733b656,0xbdaf5762a9f07be7ebc6af75cb12e7d0650d3072,0xeb1b3bfcba2f869555eb4f9df34560963a9543a4,62.5051,1727751320,0.091383,388,27,1
6d214add-493b-4ef3-88a8-9cc0d383b404,0x82e5d61be9a9e8fbcdfc48be2290c19a60e2d472,0xe4baded4c044daeb0989327655d90cd4860916d6,67.9777,1727527771,0.081618,70,98,0
e070729b-5f7f-4af4-881a-5e49a762ebea,0x031326e8fa731daadb052009a4160d56eca6042e,0xd1f90bbfb1b971e68b9aece36e2c1d19c72b4ccc,16.1491,1738216381,0.040718,423,301,0
5b62cb76-f414-452f-baa2-316fd6af7611,0x0a29c4c5364a2de74c7b3116cac0c0582a5a52b9,0xe9f6a476ee4ac3a0fb86684cec721928b84372f7,87.2365,1724595261,0.006283,273,76,1
6455df17-4a53-48e6-8b5d-be9854cb1ddf,0xc2c169fa7171cfbd2d7ac826da732614cd0e2c42,0x78160faed140b2b401f4d6a10730588071a585fe,43.1419,1721693243,0.000826,286,178,0
abdf2116-45f8-4e72-aec3-79f6564ef9d5,0x716fc11b5a353c555c4b8dd32fbff03633306edd,0xeac85339476941511df4365121e9a48e09758913,34.9994,1732761969,0.023021,488,101,0
f581d5ab-1df6-4545-b033-5bc25680da97,0xb951e0bdfed6893c5aa0f28151698ac6e1986ef7,0x4677b5b6b5a8b82d159a7e619dcbeccc89dc362c,60.7943,1712685225,0.081636,494,13,1
cbdeb2c3-a7bf-48b6-96c3-27dad8e26043,0xb455a871ad50165e931cc05e6b30ef50b9130ff9,0xfb076ec54a4e85e8911d805eeb39761886114298,58.2397,1713560409,0.016387,94,273,0
c9505616-9014-41d6-be33-c2f5e6412ded,0xc6759341b2bfa4596a2bb524b8be9aaf49fafa85,0xe695c7897af88350947f63ae3a826a114fb7e3e3,89.2022,1730587321,0.055478,459,361,1
2a88f0eb-b013-44eb-975f-3304869fb715,0xc83daae90402e986c5a9346db16e4db1e893084d,0x819b0d519f1cb8d4230c1a309afa8ed39700c06d,20.5893,1715526279,0.030794,426,327,0
f5dbdd4d-44b4-4e87-b42d-7cfe401661ea,0xb7599cddb9d50b517eea334287fecc5d0ad35a4d,0xf3e324fe90d5a49fbad77d5c9009aa52d41c2db5,90.8901,1715954917,0.027556,446,27,1
6da7f3c0-4365-4469-bfab-6918f657cdca,0xa01b9b41a96e28c6746cf7bc0352fed0f3f5a638,0x885758211b315d07054174f984ab101b9f44c432,63.8844,1725133152,0.037274,155,267,0
1d8264eb-ccbc-47e6-8e3e-3a6ba08af8c1,0x402f96752a11ac35311a3c8f77a7349bc2044579,0x2a96f4e34d8df837bc22e17c100a69f0fe4b30b1,58.1073,1724640414,0.065361,261,147,0
1d52137b-48ea-4a65-bdbd-61db3feeee2e,0x97f27abbd9506b37ef998582cbed52995316ecb5,0xc8aa21a3649f94354228bcb2027a880581e8b0d2,2.49,1733467855,0.056273,395,275,1
8163c117-9ce3-4968-8aac-42b5b188d573,0x9911491f255a7f1727e7e274154f8ee4a5296db3,0x499cadcb6bcd29ad7a8c6d555675983e300dbefa,88.8416,1710554095,0.038487,167,110,1
d021c8ae-80d5-4976-8c7f-62811ca1c617,0x1956d715591e4701ed5ce90929946ca308663010,0xe50f17f5691728f9634e3fa86ca29f6bdc2c11f8,67.8244,1728591218,0.070364,421,67,1
